uid,code,label,description,lat,lon,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressDescription,zoneId,url,type,parentStation,timezone,wheelchairBoarding
z-417-01,417-01,Максимовича-висадка (417-01),,49.793466,24.022374,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. М. Максимовича,,,0,,0,,Europe/Kyiv,
5249,48,Устияновича (48),,49.836345,24.015968,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. М. Устияновича,5,,0,,0,,Europe/Kyiv,
5179,353,Центр легеневого здоров’я (353),,49.783065,24.097314,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Медична,2,,0,,0,,Europe/Kyiv,
5178,390,Центр легеневого здоров’я (390),,49.783036,24.09751,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Медична,2,,0,,0,,Europe/Kyiv,
z-714,714,Майорівка (714),,49.826259,24.072944,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Медової Печери,,"вул. Пасічна, 59",0,,0,,Europe/Kyiv,
4869,267,Майорівка (267),,49.826636,24.07281,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Медової Печери,1,,0,,0,,Europe/Kyiv,
z-70-1,70-1,Медової Печери (70-1),,49.822982,24.084064,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Медової Печери,38а,,0,,0,,Europe/Kyiv,
4867,270,Медової Печери (270),,49.822999,24.084156,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Медової Печери,67,,0,,0,,Europe/Kyiv,
42778,465,Мельника (465),,49.830068,24.004971,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. А. Мельника,21,,0,,0,,Europe/Kyiv,
44810,225,Личаківський цвинтар (225),,49.833667,24.05204,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Мечникова,,вхід на цвинтар,0,,0,,Europe/Kyiv,
45022,227,Інфекційна лікарня (227),,49.832806,24.050338,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Мечникова,,"вул. Пекарська, 54",0,,0,,Europe/Kyiv,
2562630,799,Меморіал Героїв України (799),,49.835434,24.053165,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Мечникова,,навпроти №10,0,,0,,Europe/Kyiv,
44809,226,Личаківський цвинтар (226),,49.83408,24.052192,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Мечникова,10,,0,,0,,Europe/Kyiv,
2562629,798,Меморіал Героїв України (798),,49.835588,24.053203,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Мечникова,10,,0,,0,,Europe/Kyiv,
2560977,817,"Голосківський цвинтар, 36 поле (817)",,49.88457,24.030037,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,,,0,,0,,Europe/Kyiv,
2560978,818,"Голосківський цвинтар, 36 поле (818)",,49.884429,24.030093,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,,,0,,0,,Europe/Kyiv,
2562634,836,Центр протезування (836),,49.88643,24.0265,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,,,0,,0,,Europe/Kyiv,
2562635,837,Центр протезування (837),,49.88651,24.02643,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,,,0,,0,,Europe/Kyiv,
2562981,849,Незламні (849),,49.881,24.03267,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,38,,0,,0,,Europe/Kyiv,
2562980,850,Незламні (850),,49.88065,24.03323,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,38,,0,,0,,Europe/Kyiv,
2560979,295,Голосківський цвинтар (295),,49.887971,24.020703,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,42,,0,,0,,Europe/Kyiv,
5128,664,"Віри, Надії, Любові (664)",,49.876272,24.038912,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,9,,0,,0,,Europe/Kyiv,
5252,781,Собор Святого Юра (781),,49.836945,24.011532,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Митрополита Андрея,2,,0,,0,,Europe/Kyiv,
5036,49,Бандери (49),,49.835586,24.005875,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Митрополита Андрея,38,,0,,0,,Europe/Kyiv,
2562825,846,Народна (846),,49.832701,23.984151,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Народна,6,,0,,0,,Europe/Kyiv,
4614,553,Стрийська-Наукова (553),,49.802078,24.017267,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,,,0,,0,,Europe/Kyiv,
5124,546,Симоненка (546),,49.805456,23.985579,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,112,,0,,0,,Europe/Kyiv,
4593,538,Тролейбусна (538),,49.802905,24.00686,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,11,,0,,0,,Europe/Kyiv,
4591,548,Центр зайнятості (548),,49.803952,23.996512,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,11,,0,,0,,Europe/Kyiv,
4616,539,Тролейбусна (539),,49.803417,24.004875,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,12,,0,,0,,Europe/Kyiv,
4588,551,Наукова (551),,49.805353,23.982543,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,141,,0,,0,,Europe/Kyiv,
4615,552,Підстригача (552),,49.802385,24.014091,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,148а,,0,,0,,Europe/Kyiv,
4594,537,Підстригача (537),,49.802259,24.01352,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,3,,0,,0,,Europe/Kyiv,
4617,541,Княгині Ольги (541),,49.803937,23.999572,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,30,,0,,0,,Europe/Kyiv,
44996,544,Симоненка (544),,49.804787,23.987687,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,53,,0,,0,,Europe/Kyiv,
4590,540,Клуб Науковий (540),,49.804283,23.993186,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,62,,0,,0,,Europe/Kyiv,
4618,545,Центр зайнятості (545),,49.804362,23.995203,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,62,,0,,0,,Europe/Kyiv,
4619,549,Клуб Науковий (549),,49.804714,23.991732,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,64а,,0,,0,,Europe/Kyiv,
4592,550,Княгині Ольги (550),,49.803483,24.000975,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Наукова,7,,0,,0,,Europe/Kyiv,
z-1078,1078,Брюховичі. Смолиста (1078),,49.904232,23.939858,UA46060250040091928,79491,Україна,Львівська область,Львівський,Львівська ,Брюховичі,вул. Незалежності,14,,0,,0,,Europe/Kyiv,
4915,272,Новознесенська (272),,49.854919,24.046943,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Новознесенська,2,,0,,0,,Europe/Kyiv,
4941,274,Корейська (274),,49.855569,24.053627,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Новознесенська,67,,0,,0,,Europe/Kyiv,
2560964,271,Новознесенська (271),,49.854853,24.046688,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Новознесенська,7,,0,,0,,Europe/Kyiv,
45020,628,Ковча (628),,49.854078,23.986534,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. о. Омеляна Ковча,,"навпроти вул. Т. Шевченка, 154",0,,0,,Europe/Kyiv,
45012,737,Окружна (737),,49.827599,23.982189,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Окружна,51,,0,,0,,Europe/Kyiv,
4991,554,Окружна (554),,49.826623,23.983524,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Окружна,56,,0,,0,,Europe/Kyiv,
2551855,329,Янівський меморіал (329),,49.859686,23.987663,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. о. Омеляна Ковча,,,0,,0,,Europe/Kyiv,
2551856,330,Янівський меморіал (330),,49.859897,23.987813,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. о. Омеляна Ковча,31,,0,,0,,Europe/Kyiv,
4992,275,Промислова (275),,49.853326,24.041267,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Опришківська,,,0,,0,,Europe/Kyiv,
5211,52,Головна пошта (52),,49.83682,24.022003,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Дорошенка,43,,0,,0,,Europe/Kyiv,
4839,804,Калнишевського (804),,49.848767,23.969612,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Калнишевського,16,,0,,0,,Europe/Kyiv,
44236,711,Енергетична (711),,49.815644,24.030544,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Мирного,,"вул. Енергетична, 18",0,,0,,Europe/Kyiv,
4801,419,Католицький університет (419),,49.816562,24.026917,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Мирного,4,,0,,0,,Europe/Kyiv,
4822,421,Сквер імені Павла Думанського (421),,49.814004,24.035597,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Мирного,27,,0,,0,,Europe/Kyiv,
5091,277,Професорська колонія (277),,49.839375,24.06671,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Ніщинського,28,,0,,0,,Europe/Kyiv,
5097,276,Професорська колонія (276),,49.839702,24.066654,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Ніщинського,25,,0,,0,,Europe/Kyiv,
z-810,810,Лікарня святого Миколая (810),,49.872796,24.032571,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Орлика,1,,0,,0,,Europe/Kyiv,
z-811,811,Лікарня святого Миколая (811),,49.872668,24.032646,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Орлика,2,,0,,0,,Europe/Kyiv,
z-667,667,Тичини (667),,49.868682,24.034079,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Тичини,17,,0,,0,,Europe/Kyiv,
4576,54,Куліша (54),,49.848921,24.02431,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Куліша,47,,0,,0,,Europe/Kyiv,
4864,284,Ярошинської (284),,49.822568,24.075173,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,,"вул. Є. Ярошинської, 2",0,,0,,Europe/Kyiv,
44075,285,Пасічна (285),,49.834171,24.067872,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,11,навпроти №11,0,,0,,Europe/Kyiv,
4926,287,Ярошинської (287),,49.822252,24.075079,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,,"навпроти вул. Є.Ярошинської, 2",0,,0,,Europe/Kyiv,
45028,750,Коледж (750),,49.815125,24.077852,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,102а,,0,,0,,Europe/Kyiv,
5007,283,Лисинецька (283),,49.817974,24.07672,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,90,,0,,0,,Europe/Kyiv,
4803,331,Пимоненка (331),,49.809185,24.078947,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,125,,0,,0,,Europe/Kyiv,
4747,332,Пимоненка (332),,49.809287,24.078925,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,125,,0,,0,,Europe/Kyiv,
4820,335,Трембіта (335),,49.807347,24.070219,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,127а,,0,,0,,Europe/Kyiv,
4821,336,Трембіта (336),,49.807409,24.069575,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,127а,,0,,0,,Europe/Kyiv,
4953,338,Модем (338),,49.807014,24.064436,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,156,,0,,0,,Europe/Kyiv,
4931,337,Модем (337),,49.806883,24.064468,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,160,,0,,0,,Europe/Kyiv,
42759,286,Пасічна (286),,49.835491,24.068231,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,3,,0,,0,,Europe/Kyiv,
44217,286-1,Пасічна (286-1),,49.835488,24.067773,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,3,,0,,0,,Europe/Kyiv,
4870,278,Таджицька (278),,49.830789,24.068508,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,39,,0,,0,,Europe/Kyiv,
4819,334,Пирогівка (334),,49.807395,24.076259,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,4,,0,,0,,Europe/Kyiv,
4924,279,Таджицька (279),,49.829633,24.069521,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,42,,0,,0,,Europe/Kyiv,
45023,734,Ліцей Героїв Крут (734),,49.827823,24.071319,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,51,,0,,0,,Europe/Kyiv,
45017,280,Майорівка (280),,49.826232,24.072917,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,59,,0,,0,,Europe/Kyiv,
45016,281,Майорівка (281),,49.825977,24.073196,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,70,,0,,0,,Europe/Kyiv,
4863,282,Лисинецька (282),,49.817039,24.077262,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пасічна,85,,0,,0,,Europe/Kyiv,
45010,170,Будинок меблів (170),,49.823074,23.978289,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Петлюри,2,,0,,0,,Europe/Kyiv,
42794,703,Ковча (703),,49.853622,23.986748,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Т. Шевченка,,"вул. Т. Шевченка, 154",0,,0,,Europe/Kyiv,
42795,703-1,Ковча-висадка (703-1),,49.853703,23.987239,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Т. Шевченка,,"вул. Т. Шевченка, 154",0,,0,,Europe/Kyiv,
4900,333,Пирогівка (333),,49.807361,24.076495,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пирогівка,4,,0,,0,,Europe/Kyiv,
5077,669,Під Голоском (669),,49.870914,24.005259,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Голоском,25,навпроти №25,0,,0,,Europe/Kyiv,
5076,670,Варшавська (670),,49.867302,24.015078,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Голоском,3,навпроти №3,0,,0,,Europe/Kyiv,
45045,770,Заозерні провулки (770),,49.868931,24.01253,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Голоском,,"перехрестя з 2-м Заозерним провулком, 15",0,,0,,Europe/Kyiv,
45046,769,Заозерні провулки (769),,49.869071,24.012492,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Голоском,,"перехрестя з 2-м Заозерним провулком, 19",0,,0,,Europe/Kyiv,
2560976,816,Академія друкарства (816),,49.870037,24.008732,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Голоском,19,навпроти №19,0,,0,,Europe/Kyiv,
2560975,815,Академія друкарства (815),,49.87002,24.008785,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Голоском,19,,0,,0,,Europe/Kyiv,
5073,668,Під Голоском (668),,49.8707,24.003377,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Голоском,21,,0,,0,,Europe/Kyiv,
45037,55,Площа 700-річчя Львова (55),,49.850445,24.026083,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Дубом,1,,0,,0,,Europe/Kyiv,
2551080,727,Ветеранів (727),,49.850485,24.021403,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Дубом,13,,0,,0,,Europe/Kyiv,
45038,56,Площа 700-річчя Львова (56),,49.850452,24.025576,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Дубом,2,,0,,0,,Europe/Kyiv,
2552159,727-1,Ветеранів (727-1),,49.850547,24.021091,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Під Дубом,24,,0,,0,,Europe/Kyiv,
4997,59,Підвальна (59),,49.842759,24.034941,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Підвальна,13,,0,,0,,Europe/Kyiv,
4876,57,Підвальна (57),,49.842525,24.03516,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Підвальна,2,,0,,0,,Europe/Kyiv,
4942,343,Польова (343),,49.859921,24.064309,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пластова,7,,0,,0,,Europe/Kyiv,
4918,288,Ковельська (288),,49.859447,24.060684,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Пластова,4,,0,,0,,Europe/Kyiv,
4893,162,Левандівське озеро (162),,49.846248,23.98538,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,1а,,0,,0,,Europe/Kyiv,
4889,157,Олесницького (157),,49.845355,23.978294,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,20,,0,,0,,Europe/Kyiv,
4888,163,Левандівське озеро (163),,49.846344,23.985198,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,2б,,0,,0,,Europe/Kyiv,
4892,158,Олесницького (158),,49.845247,23.978187,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,31,,0,,0,,Europe/Kyiv,
4891,159,Пілотів (159),,49.844448,23.971691,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,65,,0,,0,,Europe/Kyiv,
4890,160,Пілотів (160),,49.844509,23.971905,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,66,,0,,0,,Europe/Kyiv,
45014,729,Озерна (729),,49.845989,23.983042,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,10а,,0,,0,,Europe/Kyiv,
45015,730,Бандрівського (730),,49.845861,23.982682,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Повітряна,17,,0,,0,,Europe/Kyiv,
2552199,289,"Польова, Завод (289)",,49.85689,24.063556,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Польова,29,,0,,0,,Europe/Kyiv,
2560927,344,Польова (344),,49.859804,24.064399,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Польова,46,,0,,0,,Europe/Kyiv,
42743,672,Промислова (672),,49.854268,24.0405,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Промислова,,,0,,0,,Europe/Kyiv,
42744,671,Промислова (671),,49.854851,24.040916,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Промислова,,,0,,0,,Europe/Kyiv,
42735,676,Трамвайне депо (676),,49.858021,24.042753,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Промислова,29,навпроти №29,0,,0,,Europe/Kyiv,
42730,678,Липинського (678),,49.86423,24.044376,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Промислова,,перехрестя з вул. Городницькою,0,,0,,Europe/Kyiv,
42734,673,Трамвайне депо (673),,49.856613,24.041803,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Промислова,25,,0,,0,,Europe/Kyiv,
42733,674,Фабрика Світанок (674),,49.861989,24.043858,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Промислова,39,,0,,0,,Europe/Kyiv,
42732,675,Фабрика Світанок (675),,49.861144,24.043815,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Промислова,52,,0,,0,,Europe/Kyiv,
4840,756,Протезний завод (756),,49.836806,23.968842,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Рудненська,10,,0,,0,,Europe/Kyiv,
42775,555,Бандери (555),,49.834538,24.007375,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Русових,,"вул. С. Бандери, 69",0,,0,,Europe/Kyiv,
42758,63,Руська (63),,49.841989,24.034819,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Руська,20,,0,,0,,Europe/Kyiv,
42757,58,Руська (58),,49.841861,24.034079,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Руська,9,,0,,0,,Europe/Kyiv,
44159,547,Вікторія Гарденс (547),,49.80555,23.98037,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Кульпарківська,226а,,0,,0,,Europe/Kyiv,
4843,168,ЛОРТА (168),,49.824002,23.955729,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Ряшівська,,"вул. Є. Патона, 6",0,,0,,Europe/Kyiv,
4842,169,Ряшівська (169),,49.826844,23.95454,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,,"вул. Городоцька, 309",0,,0,,Europe/Kyiv,
4834,166,Ряшівська (166),,49.82672,23.954948,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Ряшівська,1,,0,,0,,Europe/Kyiv,
4833,167,ЛОРТА (167),,49.824294,23.956085,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Ряшівська,7,,0,,0,,Europe/Kyiv,
45148,547-1,Вікторія Гарденс (547-1),,49.806029,23.979708,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Ряшівська,,,0,,0,,Europe/Kyiv,
5117,64,Львівська політехніка (64),,49.834713,24.015311,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Бандери,12,,0,,0,,Europe/Kyiv,
4853,65,Львівська політехніка (65),,49.834613,24.01614,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Бандери,15,,0,,0,,Europe/Kyiv,
4985,66,Старосольських (66),,49.834761,24.009687,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Бандери,26,,0,,0,,Europe/Kyiv,
4851,557,Бандери (557),,49.834858,24.006897,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Бандери,73,,0,,0,,Europe/Kyiv,
4626,474,Бандери (474),,49.834519,24.006929,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Бандери,11,,0,,0,,Europe/Kyiv,
4852,556,Старосольських (556),,49.834682,24.009236,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Бандери,53,,0,,0,,Europe/Kyiv,
44977,8,Словацького (8),,49.83846,24.022699,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Крушельницької,1,,0,,0,,Europe/Kyiv,
44979,422,Литвиненка (422),,49.813696,24.042168,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Литвиненка,19,,0,,0,,Europe/Kyiv,
5037,174,Точинського (174),,49.821828,23.979388,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Петлюри,2а,,0,,0,,Europe/Kyiv,
42781,468,Горбачевського (468),,49.827033,24.010921,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Академіка А. Сахарова,50,,0,,0,,Europe/Kyiv,
42780,469,Горбачевського (469),,49.827401,24.011291,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Академіка А. Сахарова,50,,0,,0,,Europe/Kyiv,
42774,466,Площа Лема (466),,49.832041,24.01771,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Академіка А. Сахарова,6,,0,,0,,Europe/Kyiv,
42773,467,Площа Лема (467),,49.831941,24.017293,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Академіка А. Сахарова,8,,0,,0,,Europe/Kyiv,
44219,4,Академія мистецтв (4),,49.825512,24.035667,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Стуса,2,,0,,0,,Europe/Kyiv,
2551854,716,Вітряна (716),,49.816877,23.982173,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Петлюри,34,,0,,0,,Europe/Kyiv,
2551853,715,Вітряна (715),,49.817067,23.982352,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. С. Петлюри,36,,0,,0,,Europe/Kyiv,
4847,424,Центр Довженка (424),,49.794023,24.061708,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Сихівська,13,,0,,0,,Europe/Kyiv,
4816,423,Кавалерідзе (423),,49.794692,24.065182,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Сихівська,5,,0,,0,,Europe/Kyiv,
5250,71,Січових Стрільців (71),,49.839619,24.023291,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Січових Стрільців,17,,0,,0,,Europe/Kyiv,
5223,1077,"Брюховичі, Смолиста (1077)",,49.894755,23.946628,UA46060250040091928,79491,Україна,Львівська область,Львівський,Львівська ,Брюховичі,вул. Смолиста,,перехрестя з вул. Соснова,0,,0,,Europe/Kyiv,
